0.000000000000000000e+00 0.000000000000000000e+00 3.466204195109877650e-01
1.971059839300717265e+00 2.061407043253798707e-06 1.304830007923716355e-10
1.137993503751361768e+00 2.275987007502723536e+00 4.771171686872335658e-10
