9.063495588309532280e+00 -1.593860327759946127e+00 2.760643373097263709e+00
1.063043131363155247e+01 1.593860573373839573e+00 9.202125046599762825e-01
7.496559947225621912e+00 1.593860509778807888e+00 9.202124822988336783e-01
